,publishedAt,authorDisplayName,textDisplay,likeCount,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_normalized
35,2024-08-26T09:42:35Z,@khadijadija9264,ini mengalaman abang aku sama sepupu aku yang lain jadi mereka ini sekolah smp kejadiannya tuh udh bertahuntahun lamanya gedung sekolah itu tuh emng udh banyak penunggunya setiap hari kesurupan massal berawal dari cuma kelas lantai kelas abang aku tuh yang kesurupan massal smpe di pulangin tapi cuma beberapa orang besoknya lagi kelas tuh bener bener semua yang kelas tapi cuma perempuannya doang itu tuh bener bener hampir setiap hari sekolahnya juga udah sering bngt di baca bacain gitu di kasi apalah supaya gak kejadian kek gini lagi malah tambah parah smpe siswi yng sering kesurupan tuh gak di izinin sekolah dlu tapi sekarang udah gak lagi soalnya aku sekolah di situ kejadiannya rill soalnya aku salah satu saksi sepupu aku kesurupan di gendong dari sekolah kerumah,0,"['ini', 'mengalaman', 'abang', 'aku', 'sama', 'sepupu', 'aku', 'yang', 'lain', 'jadi', 'mereka', 'ini', 'sekolah', 'smp', 'kejadiannya', 'tuh', 'udh', 'bertahuntahun', 'lamanya', 'gedung', 'sekolah', 'itu', 'tuh', 'emng', 'udh', 'banyak', 'penunggunya', 'setiap', 'hari', 'kesurupan', 'massal', 'berawal', 'dari', 'cuma', 'kelas', 'lantai', 'kelas', 'abang', 'aku', 'tuh', 'yang', 'kesurupan', 'massal', 'smpe', 'di', 'pulangin', 'tapi', 'cuma', 'beberapa', 'orang', 'besoknya', 'lagi', 'kelas', 'tuh', 'bener', 'bener', 'semua', 'yang', 'kelas', 'tapi', 'cuma', 'perempuannya', 'doang', 'itu', 'tuh', 'bener', 'bener', 'hampir', 'setiap', 'hari', 'sekolahnya', 'juga', 'udah', 'sering', 'bngt', 'di', 'baca', 'bacain', 'gitu', 'di', 'kasi', 'apalah', 'supaya', 'gak', 'kejadian', 'kek', 'gini', 'lagi', 'malah', 'tambah', 'parah', 'smpe', 'siswi', 'yng', 'sering', 'kesurupan', 'tuh', 'gak', 'di', 'izinin', 'sekolah', 'dlu', 'tapi', 'sekarang', 'udah', 'gak', 'lagi', 'soalnya', 'aku', 'sekolah', 'di', 'situ', 'kejadiannya', 'rill', 'soalnya', 'aku', 'salah', 'satu', 'saksi', 'sepupu', 'aku', 'kesurupan', 'di', 'gendong', 'dari', 'sekolah', 'kerumah']",<FreqDist with 75 samples and 127 outcomes>,"['mengalaman', 'abang', 'sepupu', 'sekolah', 'smp', 'kejadiannya', 'tuh', 'udh', 'bertahuntahun', 'gedung', 'sekolah', 'tuh', 'emng', 'udh', 'penunggunya', 'kesurupan', 'massal', 'kelas', 'lantai', 'kelas', 'abang', 'tuh', 'kesurupan', 'massal', 'smpe', 'pulangin', 'orang', 'besoknya', 'kelas', 'tuh', 'bener', 'bener', 'kelas', 'perempuannya', 'doang', 'tuh', 'bener', 'bener', 'sekolahnya', 'udah', 'bngt', 'baca', 'bacain', 'gitu', 'kasi', 'apalah', 'gak', 'kejadian', 'kek', 'gini', 'parah', 'smpe', 'siswi', 'yng', 'kesurupan', 'tuh', 'gak', 'izinin', 'sekolah', 'dlu', 'udah', 'gak', 'sekolah', 'situ', 'kejadiannya', 'rill', 'salah', 'saksi', 'sepupu', 'kesurupan', 'gendong', 'sekolah', 'kerumah']","['mengalaman', 'abang', 'sepupu', 'sekolah', 'smp', 'kejadiannya', 'itu', 'sudah', 'bertahun tahun', 'gedung', 'sekolah', 'itu', 'emng', 'sudah', 'penunggunya', 'kesurupan', 'masal', 'kelas', 'lantai', 'kelas', 'abang', 'itu', 'kesurupan', 'masal', 'sampai', 'di pulangkan', 'orang', 'besoknya', 'kelas', 'itu', 'bener', 'bener', 'kelas', 'perempuannya', 'doang', 'itu', 'bener', 'bener', 'sekolahnya', 'udah', 'banget', 'baca', 'bacain', 'gitu', 'kasi', 'apalah', 'tidak', 'kejadian', 'seperti', 'begini', 'parah', 'sampai', 'siswi', 'yang', 'kesurupan', 'itu', 'tidak', 'izinin', 'sekolah', 'dulu', 'udah', 'tidak', 'sekolah', 'sana', 'kejadiannya', 'rill', 'salah', 'saksi', 'sepupu', 'kesurupan', 'gendong', 'sekolah', 'kerumah']"
36,2024-08-26T08:07:28Z,@nanauk56,saya juga sering tuh lift kadang kadang berhenti di lantai yg tidak di tujuh brmisalnya saya lantai nya kadang kadang naik ke atas dan tibatiba terbuka tapi gk ada siapasiapa,0,"['saya', 'juga', 'sering', 'tuh', 'lift', 'kadang', 'kadang', 'berhenti', 'di', 'lantai', 'yg', 'tidak', 'di', 'tujuh', 'brmisalnya', 'saya', 'lantai', 'nya', 'kadang', 'kadang', 'naik', 'ke', 'atas', 'dan', 'tibatiba', 'terbuka', 'tapi', 'gk', 'ada', 'siapasiapa']",<FreqDist with 24 samples and 30 outcomes>,"['tuh', 'lift', 'kadang', 'kadang', 'berhenti', 'lantai', 'tujuh', 'brmisalnya', 'lantai', 'kadang', 'kadang', 'tibatiba', 'terbuka', 'gk', 'siapasiapa']","['itu', 'lift', 'kadang', 'kadang', 'berhenti', 'lantai', 'tujuh', 'misalnya', 'lantai', 'kadang', 'kadang', 'tibatiba', 'terbuka', 'tidak', 'siapa pun']"
37,2024-08-26T05:55:34Z,@norvila2559,kalo menurut aku sih kalo ada yg kesurupan masal paati setan atau jin nya juga banyak kenapakarena dlu waktu aku masih sekolah sd dan kejadian nya di sekolah mansma dan lokasinya tepat di sebelah rumah akudulu pernah ada kesurupan masal di sekolah ituwakru itu aku liat sendiri para korban itu jatuhnya di tempat tempat yang berbeda seperti di musholladi uksdi perpus bahkan di ruang kepala sekolah dan org pintar tuan guru kalo di kita nama nya itu bilang yang ngerasukin cewe yg di musholla itu ada pangeran nyaterus yang di ruang kepala sekolah adalah raja nya klo gk salahdan sering bgt kejadian yg kesurupan serupa,0,"['kalo', 'menurut', 'aku', 'sih', 'kalo', 'ada', 'yg', 'kesurupan', 'masal', 'paati', 'setan', 'atau', 'jin', 'nya', 'juga', 'banyak', 'kenapakarena', 'dlu', 'waktu', 'aku', 'masih', 'sekolah', 'sd', 'dan', 'kejadian', 'nya', 'di', 'sekolah', 'mansma', 'dan', 'lokasinya', 'tepat', 'di', 'sebelah', 'rumah', 'akudulu', 'pernah', 'ada', 'kesurupan', 'masal', 'di', 'sekolah', 'ituwakru', 'itu', 'aku', 'liat', 'sendiri', 'para', 'korban', 'itu', 'jatuhnya', 'di', 'tempat', 'tempat', 'yang', 'berbeda', 'seperti', 'di', 'musholladi', 'uksdi', 'perpus', 'bahkan', 'di', 'ruang', 'kepala', 'sekolah', 'dan', 'org', 'pintar', 'tuan', 'guru', 'kalo', 'di', 'kita', 'nama', 'nya', 'itu', 'bilang', 'yang', 'ngerasukin', 'cewe', 'yg', 'di', 'musholla', 'itu', 'ada', 'pangeran', 'nyaterus', 'yang', 'di', 'ruang', 'kepala', 'sekolah', 'adalah', 'raja', 'nya', 'klo', 'gk', 'salahdan', 'sering', 'bgt', 'kejadian', 'yg', 'kesurupan', 'serupa']",<FreqDist with 68 samples and 105 outcomes>,"['kalo', 'sih', 'kalo', 'kesurupan', 'masal', 'paati', 'setan', 'jin', 'kenapakarena', 'dlu', 'sekolah', 'sd', 'kejadian', 'sekolah', 'mansma', 'lokasinya', 'sebelah', 'rumah', 'akudulu', 'kesurupan', 'masal', 'sekolah', 'ituwakru', 'liat', 'korban', 'jatuhnya', 'berbeda', 'musholladi', 'uksdi', 'perpus', 'ruang', 'kepala', 'sekolah', 'org', 'pintar', 'tuan', 'guru', 'kalo', 'nama', 'bilang', 'ngerasukin', 'cewe', 'musholla', 'pangeran', 'nyaterus', 'ruang', 'kepala', 'sekolah', 'raja', 'klo', 'gk', 'salahdan', 'bgt', 'kejadian', 'kesurupan']","['jika', 'sih', 'jika', 'kesurupan', 'masal', 'pasti', 'setan', 'jin', 'mengapa karena', 'dulu', 'sekolah', 'sd', 'kejadian', 'sekolah', 'man sma', 'lokasinya', 'sebelah', 'rumah', 'aku dulu', 'kesurupan', 'masal', 'sekolah', 'itu waktu', 'lihat', 'korban', 'jatuhnya', 'berbeda', 'musholla di', 'uks di', 'perpustakaan', 'ruang', 'kepala', 'sekolah', 'orang', 'pintar', 'tuan', 'guru', 'jika', 'dengan', 'bilang', 'merasuki', 'cewek', 'musholla', 'pangeran', 'nyaterus', 'ruang', 'kepala', 'sekolah', 'raja', 'klo', 'tidak', 'salah dan', 'banget', 'kejadian', 'kesurupan']"
38,2024-08-25T13:52:30Z,@hidayatusyifa5552,nextnya sama maxwell kaa pengalaman horor jd dokter koas please please please wkwkwk,1,"['nextnya', 'sama', 'maxwell', 'kaa', 'pengalaman', 'horor', 'jd', 'dokter', 'koas', 'please', 'please', 'please', 'wkwkwk']",<FreqDist with 11 samples and 13 outcomes>,"['nextnya', 'maxwell', 'kaa', 'pengalaman', 'horor', 'jd', 'dokter', 'koas', 'please', 'please', 'please', 'wkwkwk']","['nextnya', 'maxwell', 'kakak', 'pengalaman', 'horor', 'jadi', 'dokter', 'koas', 'tolong', 'tolong', 'tolong', nan]"
39,2024-08-25T12:09:03Z,@HariYanto-br2ow,coba kapanquot ke banyuwangi kak terus liat disana yg ad acaraquot gitu kalo kata orang sana jaranan di sana biasanya banyak yg kesurupan kuranglebih kek kesurupan masal dan biasanya yg kesurupan itu di kasih makan kembang rupa gitu sama dukun yg bertanggung jawab atas acara itu agak serem tapi seru,0,"['coba', 'kapanquot', 'ke', 'banyuwangi', 'kak', 'terus', 'liat', 'disana', 'yg', 'ad', 'acaraquot', 'gitu', 'kalo', 'kata', 'orang', 'sana', 'jaranan', 'di', 'sana', 'biasanya', 'banyak', 'yg', 'kesurupan', 'kuranglebih', 'kek', 'kesurupan', 'masal', 'dan', 'biasanya', 'yg', 'kesurupan', 'itu', 'di', 'kasih', 'makan', 'kembang', 'rupa', 'gitu', 'sama', 'dukun', 'yg', 'bertanggung', 'jawab', 'atas', 'acara', 'itu', 'agak', 'serem', 'tapi', 'seru']",<FreqDist with 40 samples and 50 outcomes>,"['coba', 'kapanquot', 'banyuwangi', 'kak', 'liat', 'disana', 'ad', 'acaraquot', 'gitu', 'kalo', 'orang', 'jaranan', 'kesurupan', 'kuranglebih', 'kek', 'kesurupan', 'masal', 'kesurupan', 'kasih', 'makan', 'kembang', 'rupa', 'gitu', 'dukun', 'bertanggung', 'acara', 'serem', 'seru']","['coba', 'kapan', 'banyuwangi', 'kakak', 'lihat', 'disana', 'ada', 'acara', 'gitu', 'jika', 'orang', 'jaranan', 'kesurupan', 'kuranglebih', 'seperti', 'kesurupan', 'masal', 'kesurupan', 'beri', 'makan', 'kembang', 'rupa', 'gitu', 'dukun', 'bertanggung', 'acara', 'serem', 'seru']"
40,2024-08-25T06:22:27Z,@124_fahrizadwiutami5,kaget bgt tiba tiba ada sandy bener bener sandy is everywhere,0,"['kaget', 'bgt', 'tiba', 'tiba', 'ada', 'sandy', 'bener', 'bener', 'sandy', 'is', 'everywhere']",<FreqDist with 8 samples and 11 outcomes>,"['kaget', 'bgt', 'sandy', 'bener', 'bener', 'sandy', 'is', 'everywhere']","['kaget', 'banget', 'sandy', 'bener', 'bener', 'sandy', 'is', 'everywhere']"
41,2024-08-25T04:08:38Z,@hidayatinurlela8688,ya  perasaan di indonesia aja yg bnyk hantunya,0,"['ya', 'perasaan', 'di', 'indonesia', 'aja', 'yg', 'bnyk', 'hantunya']",<FreqDist with 8 samples and 8 outcomes>,"['ya', 'perasaan', 'indonesia', 'aja', 'bnyk', 'hantunya']","['ya', 'perasaan', 'indonesia', 'aja', 'banyak', 'hantunya']"
42,2024-08-24T08:19:07Z,@Rans.Stevee,ggb ganteng ganteng bowtiew,1,"['ggb', 'ganteng', 'ganteng', 'bowtiew']",<FreqDist with 3 samples and 4 outcomes>,"['ggb', 'ganteng', 'ganteng', 'bowtiew']","[nan, 'ganteng', 'ganteng', 'bowtiew']"
43,2024-08-24T05:04:40Z,@annidashalihah5426,aku pernah liat tetangga ku kesurupan,1,"['aku', 'pernah', 'liat', 'tetangga', 'ku', 'kesurupan']",<FreqDist with 6 samples and 6 outcomes>,"['liat', 'tetangga', 'ku', 'kesurupan']","['lihat', 'tetangga', 'aku', 'kesurupan']"
44,2024-08-24T02:54:57Z,@SDPutra157,kurang menarik kalo di bacain orang lain kecuali narasumber,0,"['kurang', 'menarik', 'kalo', 'di', 'bacain', 'orang', 'lain', 'kecuali', 'narasumber']",<FreqDist with 9 samples and 9 outcomes>,"['menarik', 'kalo', 'bacain', 'orang', 'kecuali', 'narasumber']","['menarik', 'jika', 'bacain', 'orang', 'kecuali', 'narasumber']"
45,2024-08-24T01:54:55Z,@clone_5801,aku jadi pengen share ceritaku juga baru aja aku alami sebelum libur semester an brbrjadi sebelum libur itu aku jadi team manager buat suatu kompetisi gitu salah satu tugas aku itu ngurus peminjaman kelas buat latihan peserta kompetisi ini nih dan tiap peminjaman harus ada tanda tangan dari ketua koordinator organisasi gitu waktu itu sekitar jam sore lalu baru ketemu bapaknya jam setengah an gitu bapak nya ini susah banget ditemuin makanya waktu kejadian ini aku bela bela in ke kampus di jam ini biar cepet selesai minta tdd nya brsingkat cerita aku pergi ke ruang para dosen di lantai dua tiap ruangan dosen dihubungkan sama lorong panjang gitu dan di akhir lorong ada pintu yg model dua pintu dg kaca buramblur menuju ke area kamar mandi lorongnya lumayan remang remang dan lampu yg dipake itu lampu led yg udah tua gitu loh trs model bangunan ini kek model model bangunan tua gitu di tambah lagi ini uda menjelang gelap suasana antik nya kerasa banget brlalu aku tanya ke penjaga bapak ini dimana trs dijawab quotoh iya baru aja datang masuk aja ke ruangan xxquot nah oke berarti aku bener bapaknya uda sampe trs aku menelusuri lorong sambil ngeliat papan ruangan di atas pintu gak lupa juga aku intip intip dikit gatau kenapa pas masuk lorong udaranya sejuk banget padahal gada ac aku nemu ruangannya trus masuk ketemu bapaknya udah deh selesai kira kira menit an soalnya bapaknya nanya nanya soal lombanya juga aku terus keluar nundukin kepala trus reflek menghadap ke pintu ke arah kamar mandi itu dan tau ga yap brada cewe aga bungkuk aku inget banget penampakannya mirip kaya gambar di poster sadako yg lagi berdiri dua tangan di samping pucet banget kulitnya trs nunduk persis kaya gitu sebagian bahunya ketutupan pintu dan dia diem aja disana dengan gaun merah compang campingg aku inget banget dia itu basah airnya netes netes dari tubuh diabraku cuma membeku disitu bener kata orang kalau ketemu hantu itu rasanya beku parah ga bisa gerak dan mata aku tertuju ke dia yg dari tadi diem aja masih di posisi itu brbrsampe akhirnya ada yg nepuk aku dan itu bapak dosennya yg dari tadi ngeliat aku membatu di depan ruanganbrquotkenapa dek ko di tanyain diem ajaquot dan aku langsung lemes pas bapaknya berdiri nutupin pandangan aku dari itu cewe baju merah bapaknya bingung sambil ngeliat ke lorong quotkenapa dekquot disitu aku ga ngomong apa apa syok berat brsetelah ngatur napas aku pamit lagi trs pulangbrbraku gabisa tidur dan seminggu setelahnya masi takut kalau ngeliat tu lorong sialan gamau lagi aku sendirian kalau ada urusan ke ruang dosen,0,"['aku', 'jadi', 'pengen', 'share', 'ceritaku', 'juga', 'baru', 'aja', 'aku', 'alami', 'sebelum', 'libur', 'semester', 'an', 'brbrjadi', 'sebelum', 'libur', 'itu', 'aku', 'jadi', 'team', 'manager', 'buat', 'suatu', 'kompetisi', 'gitu', 'salah', 'satu', 'tugas', 'aku', 'itu', 'ngurus', 'peminjaman', 'kelas', 'buat', 'latihan', 'peserta', 'kompetisi', 'ini', 'nih', 'dan', 'tiap', 'peminjaman', 'harus', 'ada', 'tanda', 'tangan', 'dari', 'ketua', 'koordinator', 'organisasi', 'gitu', 'waktu', 'itu', 'sekitar', 'jam', 'sore', 'lalu', 'baru', 'ketemu', 'bapaknya', 'jam', 'setengah', 'an', 'gitu', 'bapak', 'nya', 'ini', 'susah', 'banget', 'ditemuin', 'makanya', 'waktu', 'kejadian', 'ini', 'aku', 'bela', 'bela', 'in', 'ke', 'kampus', 'di', 'jam', 'ini', 'biar', 'cepet', 'selesai', 'minta', 'tdd', 'nya', 'brsingkat', 'cerita', 'aku', 'pergi', 'ke', 'ruang', 'para', 'dosen', 'di', 'lantai', 'dua', 'tiap', 'ruangan', 'dosen', 'dihubungkan', 'sama', 'lorong', 'panjang', 'gitu', 'dan', 'di', 'akhir', 'lorong', 'ada', 'pintu', 'yg', 'model', 'dua', 'pintu', 'dg', 'kaca', 'buramblur', 'menuju', 'ke', 'area', 'kamar', 'mandi', 'lorongnya', 'lumayan', 'remang', 'remang', 'dan', 'lampu', 'yg', 'dipake', 'itu', 'lampu', 'led', 'yg', 'udah', 'tua', 'gitu', 'loh', 'trs', 'model', 'bangunan', 'ini', 'kek', 'model', 'model', 'bangunan', 'tua', 'gitu', 'di', 'tambah', 'lagi', 'ini', 'uda', 'menjelang', 'gelap', 'suasana', 'antik', 'nya', 'kerasa', 'banget', 'brlalu', 'aku', 'tanya', 'ke', 'penjaga', 'bapak', 'ini', 'dimana', 'trs', 'dijawab', 'quotoh', 'iya', 'baru', 'aja', 'datang', 'masuk', 'aja', 'ke', 'ruangan', 'xxquot', 'nah', 'oke', 'berarti', 'aku', 'bener', 'bapaknya', 'uda', 'sampe', 'trs', 'aku', 'menelusuri', 'lorong', 'sambil', 'ngeliat', 'papan', 'ruangan', 'di', 'atas', 'pintu', 'gak', 'lupa', 'juga', 'aku', 'intip', 'intip', 'dikit', 'gatau', 'kenapa', 'pas', 'masuk', 'lorong', 'udaranya', 'sejuk', 'banget', 'padahal', 'gada', 'ac', 'aku', 'nemu', 'ruangannya', 'trus', 'masuk', 'ketemu', 'bapaknya', 'udah', 'deh', 'selesai', 'kira', 'kira', 'menit', 'an', 'soalnya', 'bapaknya', 'nanya', 'nanya', 'soal', 'lombanya', 'juga', 'aku', 'terus', 'keluar', 'nundukin', 'kepala', 'trus', 'reflek', 'menghadap', 'ke', 'pintu', 'ke', 'arah', 'kamar', 'mandi', 'itu', 'dan', 'tau', 'ga', 'yap', 'brada', 'cewe', 'aga', 'bungkuk', 'aku', 'inget', 'banget', 'penampakannya', 'mirip', 'kaya', 'gambar', 'di', 'poster', 'sadako', 'yg', 'lagi', 'berdiri', 'dua', 'tangan', 'di', 'samping', 'pucet', 'banget', 'kulitnya', 'trs', 'nunduk', 'persis', 'kaya', 'gitu', 'sebagian', 'bahunya', 'ketutupan', 'pintu', 'dan', 'dia', 'diem', 'aja', 'disana', 'dengan', 'gaun', 'merah', 'compang', 'campingg', 'aku', 'inget', 'banget', 'dia', 'itu', 'basah', 'airnya', 'netes', 'netes', 'dari', 'tubuh', 'diabraku', 'cuma', 'membeku', 'disitu', 'bener', 'kata', 'orang', 'kalau', 'ketemu', 'hantu', 'itu', 'rasanya', 'beku', 'parah', 'ga', 'bisa', 'gerak', 'dan', 'mata', 'aku', 'tertuju', 'ke', 'dia', 'yg', 'dari', 'tadi', 'diem', 'aja', 'masih', 'di', 'posisi', 'itu', 'brbrsampe', 'akhirnya', 'ada', 'yg', 'nepuk', 'aku', 'dan', 'itu', 'bapak', 'dosennya', 'yg', 'dari', 'tadi', 'ngeliat', 'aku', 'membatu', 'di', 'depan', 'ruanganbrquotkenapa', 'dek', 'ko', 'di', 'tanyain', 'diem', 'ajaquot', 'dan', 'aku', 'langsung', 'lemes', 'pas', 'bapaknya', 'berdiri', 'nutupin', 'pandangan', 'aku', 'dari', 'itu', 'cewe', 'baju', 'merah', 'bapaknya', 'bingung', 'sambil', 'ngeliat', 'ke', 'lorong', 'quotkenapa', 'dekquot', 'disitu', 'aku', 'ga', 'ngomong', 'apa', 'apa', 'syok', 'berat', 'brsetelah', 'ngatur', 'napas', 'aku', 'pamit', 'lagi', 'trs', 'pulangbrbraku', 'gabisa', 'tidur', 'dan', 'seminggu', 'setelahnya', 'masi', 'takut', 'kalau', 'ngeliat', 'tu', 'lorong', 'sialan', 'gamau', 'lagi', 'aku', 'sendirian', 'kalau', 'ada', 'urusan', 'ke', 'ruang', 'dosen']",<FreqDist with 251 samples and 434 outcomes>,"['pengen', 'share', 'ceritaku', 'aja', 'alami', 'libur', 'semester', 'an', 'brbrjadi', 'libur', 'team', 'manager', 'kompetisi', 'gitu', 'salah', 'tugas', 'ngurus', 'peminjaman', 'kelas', 'latihan', 'peserta', 'kompetisi', 'nih', 'peminjaman', 'tanda', 'tangan', 'ketua', 'koordinator', 'organisasi', 'gitu', 'jam', 'sore', 'ketemu', 'bapaknya', 'jam', 'an', 'gitu', 'susah', 'ditemuin', 'kejadian', 'bela', 'bela', 'in', 'kampus', 'jam', 'biar', 'cepet', 'selesai', 'tdd', 'brsingkat', 'cerita', 'pergi', 'ruang', 'dosen', 'lantai', 'ruangan', 'dosen', 'dihubungkan', 'lorong', 'gitu', 'lorong', 'pintu', 'model', 'pintu', 'dg', 'kaca', 'buramblur', 'area', 'kamar', 'mandi', 'lorongnya', 'lumayan', 'remang', 'remang', 'lampu', 'dipake', 'lampu', 'led', 'udah', 'tua', 'gitu', 'loh', 'trs', 'model', 'bangunan', 'kek', 'model', 'model', 'bangunan', 'tua', 'gitu', 'uda', 'menjelang', 'gelap', 'suasana', 'antik', 'kerasa', 'brlalu', 'penjaga', 'dimana', 'trs', 'quotoh', 'iya', 'aja', 'masuk', 'aja', 'ruangan', 'xxquot', 'oke', 'bener', 'bapaknya', 'uda', 'sampe', 'trs', 'menelusuri', 'lorong', 'ngeliat', 'papan', 'ruangan', 'pintu', 'gak', 'lupa', 'intip', 'intip', 'dikit', 'gatau', 'masuk', 'lorong', 'udaranya', 'sejuk', 'gada', 'ac', 'nemu', 'ruangannya', 'trus', 'masuk', 'ketemu', 'bapaknya', 'udah', 'deh', 'selesai', 'menit', 'an', 'bapaknya', 'nanya', 'nanya', 'lombanya', 'nundukin', 'kepala', 'trus', 'reflek', 'menghadap', 'pintu', 'arah', 'kamar', 'mandi', 'tau', 'yap', 'brada', 'cewe', 'aga', 'bungkuk', 'inget', 'penampakannya', 'kaya', 'gambar', 'poster', 'sadako', 'berdiri', 'tangan', 'samping', 'pucet', 'kulitnya', 'trs', 'nunduk', 'persis', 'kaya', 'gitu', 'bahunya', 'ketutupan', 'pintu', 'diem', 'aja', 'disana', 'gaun', 'merah', 'compang', 'campingg', 'inget', 'basah', 'airnya', 'netes', 'netes', 'tubuh', 'diabraku', 'membeku', 'disitu', 'bener', 'orang', 'ketemu', 'hantu', 'beku', 'parah', 'gerak', 'mata', 'diem', 'aja', 'posisi', 'brbrsampe', 'nepuk', 'dosennya', 'ngeliat', 'membatu', 'ruanganbrquotkenapa', 'dek', 'ko', 'tanyain', 'diem', 'ajaquot', 'langsung', 'lemes', 'bapaknya', 'berdiri', 'nutupin', 'pandangan', 'cewe', 'baju', 'merah', 'bapaknya', 'bingung', 'ngeliat', 'lorong', 'quotkenapa', 'dekquot', 'disitu', 'ngomong', 'syok', 'berat', 'brsetelah', 'ngatur', 'napas', 'pamit', 'trs', 'pulangbrbraku', 'gabisa', 'tidur', 'seminggu', 'setelahnya', 'masi', 'takut', 'ngeliat', 'tu', 'lorong', 'sialan', 'gamau', 'urusan', 'ruang', 'dosen']","['ingin', 'share', 'ceritaku', 'aja', 'alami', 'libur', 'semester', 'an', 'brbrjadi', 'libur', 'team', 'manager', 'kompetisi', 'gitu', 'salah', 'tugas', 'ngurus', 'peminjaman', 'kelas', 'latihan', 'peserta', 'kompetisi', 'nih', 'peminjaman', 'tanda', 'tangan', 'ketua', 'koordinator', 'organisasi', 'gitu', 'jam', 'sore', 'ketemu', 'bapaknya', 'jam', 'an', 'gitu', 'susah', 'ditemuin', 'kejadian', 'bela', 'bela', 'in', 'kampus', 'jam', 'biar', 'cepet', 'selesai', 'tdd', 'brsingkat', 'cerita', 'pergi', 'ruang', 'dosen', 'lantai', 'ruangan', 'dosen', 'dihubungkan', 'lorong', 'gitu', 'lorong', 'pintu', 'model', 'pintu', 'dengan', 'kaca', 'buram blur', 'area', 'kamar', 'mandi', 'lorongnya', 'lumayan', 'remang', 'remang', 'lampu', 'dipake', 'lampu', 'led', 'udah', 'tua', 'gitu', 'loh', 'trs', 'model', 'bangunan', 'seperti', 'model', 'model', 'bangunan', 'tua', 'gitu', 'uda', 'menjelang', 'gelap', 'suasana', 'antik', 'kerasa', 'brlalu', 'penjaga', 'dimana', 'trs', 'quotoh', 'iya', 'aja', 'masuk', 'aja', 'ruangan', 'xxquot', 'oke', 'bener', 'bapaknya', 'uda', 'sampe', 'trs', 'menelusuri', 'lorong', 'ngeliat', 'papan', 'ruangan', 'pintu', 'tidak', 'lupa', 'intip', 'intip', 'dikit', 'gatau', 'masuk', 'lorong', 'udaranya', 'sejuk', 'tidak ada', 'ac', 'nemu', 'ruangannya', 'trus', 'masuk', 'ketemu', 'bapaknya', 'udah', 'deh', 'selesai', 'menit', 'an', 'bapaknya', 'nanya', 'nanya', 'lombanya', 'nundukin', 'kepala', 'trus', 'reflek', 'menghadap', 'pintu', 'arah', 'kamar', 'mandi', 'tahu', 'yap', 'brada', 'cewek', 'aga', 'bungkuk', 'inget', 'penampakannya', 'seperti', 'gambar', 'poster', 'sadako', 'berdiri', 'tangan', 'samping', 'pucet', 'kulitnya', 'trs', 'nunduk', 'persis', 'seperti', 'gitu', 'bahunya', 'ketutupan', 'pintu', 'diem', 'aja', 'disana', 'gaun', 'merah', 'compang', 'campingg', 'inget', 'basah', 'airnya', 'netes', 'netes', 'tubuh', 'diabraku', 'membeku', 'disitu', 'bener', 'orang', 'ketemu', 'hantu', 'beku', 'parah', 'gerak', 'mata', 'diem', 'aja', 'posisi', 'brbrsampe', 'nepuk', 'dosennya', 'ngeliat', 'membatu', 'ruanganbrquotkenapa', 'dek', 'ko', 'tanyain', 'diem', 'ajaquot', 'langsung', 'lemes', 'bapaknya', 'berdiri', 'nutupin', 'pandangan', 'cewek', 'baju', 'merah', 'bapaknya', 'bingung', 'ngeliat', 'lorong', 'quotkenapa', 'dekquot', 'disitu', 'ngomong', 'syok', 'berat', 'brsetelah', 'ngatur', 'napas', 'pamit', 'trs', 'pulangbrbraku', 'gabisa', 'tidur', 'seminggu', 'setelahnya', 'masi', 'takut', 'ngeliat', 'itu', 'lorong', 'sialan', 'gamau', 'urusan', 'ruang', 'dosen']"
46,2024-08-24T00:22:48Z,@Firahma96,sepertinya si sandi seorang yg penakut betul enggak sich,0,"['sepertinya', 'si', 'sandi', 'seorang', 'yg', 'penakut', 'betul', 'enggak', 'sich']",<FreqDist with 9 samples and 9 outcomes>,"['si', 'sandi', 'penakut', 'sich']","['si', 'sandy', 'penakut', 'sih']"
47,2024-08-23T16:58:07Z,@iinshuzantie8786,aq lebih seneng sandy disini santai gx penuh tekanan mngkin harus nyaman amp nyambung dulu ya dan,0,"['aq', 'lebih', 'seneng', 'sandy', 'disini', 'santai', 'gx', 'penuh', 'tekanan', 'mngkin', 'harus', 'nyaman', 'amp', 'nyambung', 'dulu', 'ya', 'dan']",<FreqDist with 17 samples and 17 outcomes>,"['aq', 'seneng', 'sandy', 'santai', 'gx', 'penuh', 'tekanan', 'mngkin', 'nyaman', 'amp', 'nyambung', 'ya']","['aku', 'senang', 'sandy', 'santai', 'tidak', 'penuh', 'tekanan', 'mungkin', 'nyaman', 'sampai', 'nyambung', 'ya']"
